run_id,scene_id,scene_family,condition,resolution,seed,target_id,numbered_object_count,candidate_count,correct_candidate_count,target_role_correct,expected_blocker_ids,predicted_blocker_ids,instance_exact_match,blocker_set_exact_match,truth_any_interference,predicted_any_interference,any_interference_correct
v1__scene_translate_v03__L2__C1_NA__r04_s28104,scene_translate_v03,TRANSLATE,C1,,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C1_NA__r05_s28105,scene_translate_v03,TRANSLATE,C1,,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D4__r01_s28101,scene_translate_v03,TRANSLATE,C2,D4,28101,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D4__r02_s28102,scene_translate_v03,TRANSLATE,C2,D4,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D4__r03_s28103,scene_translate_v03,TRANSLATE,C2,D4,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D4__r04_s28104,scene_translate_v03,TRANSLATE,C2,D4,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D4__r05_s28105,scene_translate_v03,TRANSLATE,C2,D4,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D8__r01_s28101,scene_translate_v03,TRANSLATE,C2,D8,28101,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D8__r02_s28102,scene_translate_v03,TRANSLATE,C2,D8,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D8__r03_s28103,scene_translate_v03,TRANSLATE,C2,D8,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D8__r04_s28104,scene_translate_v03,TRANSLATE,C2,D8,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C2_D8__r05_s28105,scene_translate_v03,TRANSLATE,C2,D8,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C3_D4__r01_s28101,scene_translate_v03,TRANSLATE,C3,D4,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D4__r02_s28102,scene_translate_v03,TRANSLATE,C3,D4,28102,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D4__r03_s28103,scene_translate_v03,TRANSLATE,C3,D4,28103,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D4__r04_s28104,scene_translate_v03,TRANSLATE,C3,D4,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C3_D4__r05_s28105,scene_translate_v03,TRANSLATE,C3,D4,28105,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r01_s28101,scene_translate_v03,TRANSLATE,C3,D8,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r02_s28102,scene_translate_v03,TRANSLATE,C3,D8,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C3_D8__r03_s28103,scene_translate_v03,TRANSLATE,C3,D8,28103,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r04_s28104,scene_translate_v03,TRANSLATE,C3,D8,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C3_D8__r05_s28105,scene_translate_v03,TRANSLATE,C3,D8,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C4_D4__r01_s28101,scene_translate_v03,TRANSLATE,C4,D4,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r02_s28102,scene_translate_v03,TRANSLATE,C4,D4,28102,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r03_s28103,scene_translate_v03,TRANSLATE,C4,D4,28103,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r04_s28104,scene_translate_v03,TRANSLATE,C4,D4,28104,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r05_s28105,scene_translate_v03,TRANSLATE,C4,D4,28105,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D8__r01_s28101,scene_translate_v03,TRANSLATE,C4,D8,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C4_D8__r02_s28102,scene_translate_v03,TRANSLATE,C4,D8,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C4_D8__r03_s28103,scene_translate_v03,TRANSLATE,C4,D8,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C4_D8__r04_s28104,scene_translate_v03,TRANSLATE,C4,D8,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C4_D8__r05_s28105,scene_translate_v03,TRANSLATE,C4,D8,28105,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C5_D4__r01_s28101,scene_translate_v03,TRANSLATE,C5,D4,28101,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D4__r02_s28102,scene_translate_v03,TRANSLATE,C5,D4,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D4__r03_s28103,scene_translate_v03,TRANSLATE,C5,D4,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D4__r04_s28104,scene_translate_v03,TRANSLATE,C5,D4,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D4__r05_s28105,scene_translate_v03,TRANSLATE,C5,D4,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D8__r01_s28101,scene_translate_v03,TRANSLATE,C5,D8,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C5_D8__r02_s28102,scene_translate_v03,TRANSLATE,C5,D8,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D8__r03_s28103,scene_translate_v03,TRANSLATE,C5,D8,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D8__r04_s28104,scene_translate_v03,TRANSLATE,C5,D8,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C5_D8__r05_s28105,scene_translate_v03,TRANSLATE,C5,D8,28105,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C6_D4__r01_s28101,scene_translate_v03,TRANSLATE,C6,D4,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C6_D4__r02_s28102,scene_translate_v03,TRANSLATE,C6,D4,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D4__r03_s28103,scene_translate_v03,TRANSLATE,C6,D4,28103,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C6_D4__r04_s28104,scene_translate_v03,TRANSLATE,C6,D4,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D4__r05_s28105,scene_translate_v03,TRANSLATE,C6,D4,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D8__r01_s28101,scene_translate_v03,TRANSLATE,C6,D8,28101,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D8__r02_s28102,scene_translate_v03,TRANSLATE,C6,D8,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D8__r03_s28103,scene_translate_v03,TRANSLATE,C6,D8,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D8__r04_s28104,scene_translate_v03,TRANSLATE,C6,D8,28104,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C6_D8__r05_s28105,scene_translate_v03,TRANSLATE,C6,D8,28105,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v04__L2__C0_NA__r01_s28101,scene_translate_v04,TRANSLATE,C0,,28101,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r02_s28102,scene_translate_v04,TRANSLATE,C0,,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C0_NA__r03_s28103,scene_translate_v04,TRANSLATE,C0,,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C0_NA__r04_s28104,scene_translate_v04,TRANSLATE,C0,,28104,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r05_s28105,scene_translate_v04,TRANSLATE,C0,,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C1_NA__r01_s28101,scene_translate_v04,TRANSLATE,C1,,28101,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r02_s28102,scene_translate_v04,TRANSLATE,C1,,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C1_NA__r03_s28103,scene_translate_v04,TRANSLATE,C1,,28103,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r04_s28104,scene_translate_v04,TRANSLATE,C1,,28104,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r05_s28105,scene_translate_v04,TRANSLATE,C1,,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r01_s28101,scene_translate_v04,TRANSLATE,C2,D4,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r02_s28102,scene_translate_v04,TRANSLATE,C2,D4,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r03_s28103,scene_translate_v04,TRANSLATE,C2,D4,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r04_s28104,scene_translate_v04,TRANSLATE,C2,D4,28104,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r05_s28105,scene_translate_v04,TRANSLATE,C2,D4,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r01_s28101,scene_translate_v04,TRANSLATE,C2,D8,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r02_s28102,scene_translate_v04,TRANSLATE,C2,D8,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r03_s28103,scene_translate_v04,TRANSLATE,C2,D8,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r04_s28104,scene_translate_v04,TRANSLATE,C2,D8,28104,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r05_s28105,scene_translate_v04,TRANSLATE,C2,D8,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C3_D4__r01_s28101,scene_translate_v04,TRANSLATE,C3,D4,28101,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r02_s28102,scene_translate_v04,TRANSLATE,C3,D4,28102,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r03_s28103,scene_translate_v04,TRANSLATE,C3,D4,28103,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r04_s28104,scene_translate_v04,TRANSLATE,C3,D4,28104,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r05_s28105,scene_translate_v04,TRANSLATE,C3,D4,28105,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r01_s28101,scene_translate_v04,TRANSLATE,C3,D8,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C3_D8__r02_s28102,scene_translate_v04,TRANSLATE,C3,D8,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,28104,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,28101,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,28102,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r03_s28103,scene_translate_v04,TRANSLATE,C4,D4,28103,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r04_s28104,scene_translate_v04,TRANSLATE,C4,D4,28104,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r05_s28105,scene_translate_v04,TRANSLATE,C4,D4,28105,13,4,3,2,True,[84],[],False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r01_s28101,scene_translate_v04,TRANSLATE,C4,D8,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C4_D8__r02_s28102,scene_translate_v04,TRANSLATE,C4,D8,28102,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C4_D8__r03_s28103,scene_translate_v04,TRANSLATE,C4,D8,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C4_D8__r04_s28104,scene_translate_v04,TRANSLATE,C4,D8,28104,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C4_D8__r05_s28105,scene_translate_v04,TRANSLATE,C4,D8,28105,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D4__r01_s28101,scene_translate_v04,TRANSLATE,C5,D4,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C5_D4__r02_s28102,scene_translate_v04,TRANSLATE,C5,D4,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C5_D4__r03_s28103,scene_translate_v04,TRANSLATE,C5,D4,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C5_D4__r04_s28104,scene_translate_v04,TRANSLATE,C5,D4,28104,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C5_D4__r05_s28105,scene_translate_v04,TRANSLATE,C5,D4,28105,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D8__r01_s28101,scene_translate_v04,TRANSLATE,C5,D8,28101,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D8__r02_s28102,scene_translate_v04,TRANSLATE,C5,D8,28102,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D8__r03_s28103,scene_translate_v04,TRANSLATE,C5,D8,28103,13,4,3,1,True,[84],"[41, 77, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D8__r04_s28104,scene_translate_v04,TRANSLATE,C5,D8,28104,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C5_D8__r05_s28105,scene_translate_v04,TRANSLATE,C5,D8,28105,13,4,3,1,True,[84],"[41, 77, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C6_D4__r01_s28101,scene_translate_v04,TRANSLATE,C6,D4,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D4__r02_s28102,scene_translate_v04,TRANSLATE,C6,D4,28102,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D4__r03_s28103,scene_translate_v04,TRANSLATE,C6,D4,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D4__r04_s28104,scene_translate_v04,TRANSLATE,C6,D4,28104,13,4,3,1,True,[84],"[41, 77, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C6_D4__r05_s28105,scene_translate_v04,TRANSLATE,C6,D4,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D8__r01_s28101,scene_translate_v04,TRANSLATE,C6,D8,28101,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D8__r02_s28102,scene_translate_v04,TRANSLATE,C6,D8,28102,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C6_D8__r03_s28103,scene_translate_v04,TRANSLATE,C6,D8,28103,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v04__L2__C6_D8__r04_s28104,scene_translate_v04,TRANSLATE,C6,D8,28104,13,4,3,2,True,[84],"[41, 84]",False,False,True,True,True
v1__scene_translate_v04__L2__C6_D8__r05_s28105,scene_translate_v04,TRANSLATE,C6,D8,28105,13,4,3,3,True,[84],[84],True,True,True,True,True
v1__scene_translate_v05__L2__C0_NA__r01_s28101,scene_translate_v05,TRANSLATE,C0,,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C0_NA__r02_s28102,scene_translate_v05,TRANSLATE,C0,,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C0_NA__r03_s28103,scene_translate_v05,TRANSLATE,C0,,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C0_NA__r04_s28104,scene_translate_v05,TRANSLATE,C0,,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C0_NA__r05_s28105,scene_translate_v05,TRANSLATE,C0,,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C1_NA__r01_s28101,scene_translate_v05,TRANSLATE,C1,,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C1_NA__r02_s28102,scene_translate_v05,TRANSLATE,C1,,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C1_NA__r03_s28103,scene_translate_v05,TRANSLATE,C1,,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C1_NA__r04_s28104,scene_translate_v05,TRANSLATE,C1,,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C1_NA__r05_s28105,scene_translate_v05,TRANSLATE,C1,,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D4__r01_s28101,scene_translate_v05,TRANSLATE,C2,D4,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D4__r02_s28102,scene_translate_v05,TRANSLATE,C2,D4,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D4__r03_s28103,scene_translate_v05,TRANSLATE,C2,D4,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D4__r04_s28104,scene_translate_v05,TRANSLATE,C2,D4,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D4__r05_s28105,scene_translate_v05,TRANSLATE,C2,D4,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D8__r01_s28101,scene_translate_v05,TRANSLATE,C2,D8,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D8__r02_s28102,scene_translate_v05,TRANSLATE,C2,D8,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D8__r03_s28103,scene_translate_v05,TRANSLATE,C2,D8,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D8__r04_s28104,scene_translate_v05,TRANSLATE,C2,D8,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C2_D8__r05_s28105,scene_translate_v05,TRANSLATE,C2,D8,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D4__r01_s28101,scene_translate_v05,TRANSLATE,C3,D4,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D4__r02_s28102,scene_translate_v05,TRANSLATE,C3,D4,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D4__r03_s28103,scene_translate_v05,TRANSLATE,C3,D4,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D4__r04_s28104,scene_translate_v05,TRANSLATE,C3,D4,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D4__r05_s28105,scene_translate_v05,TRANSLATE,C3,D4,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D8__r01_s28101,scene_translate_v05,TRANSLATE,C3,D8,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D8__r02_s28102,scene_translate_v05,TRANSLATE,C3,D8,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D8__r03_s28103,scene_translate_v05,TRANSLATE,C3,D8,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D8__r04_s28104,scene_translate_v05,TRANSLATE,C3,D8,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C3_D8__r05_s28105,scene_translate_v05,TRANSLATE,C3,D8,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D4__r01_s28101,scene_translate_v05,TRANSLATE,C4,D4,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D4__r02_s28102,scene_translate_v05,TRANSLATE,C4,D4,28102,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D4__r03_s28103,scene_translate_v05,TRANSLATE,C4,D4,28103,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D4__r04_s28104,scene_translate_v05,TRANSLATE,C4,D4,28104,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D4__r05_s28105,scene_translate_v05,TRANSLATE,C4,D4,28105,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D8__r01_s28101,scene_translate_v05,TRANSLATE,C4,D8,28101,54,5,4,3,True,[79],[],False,False,True,False,False
v1__scene_translate_v05__L2__C4_D8__r02_s28102,scene_translate_v05,TRANSLATE,C4,D8,28102,54,5,4,3,True,[79],[],False,False,True,False,False
