run_id,scene_id,scene_family,condition,resolution,condition_name,seed,target_id,truth_id,predicted_id,truth_has_blocker,predicted_has_blocker,presence_correct,exact,numbered_rgb
v1__scene_translate_v02__L2__C4_D8__r04_s28104,scene_translate_v02,TRANSLATE,C4,D8,F Qualitative D8,28104,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C4_D8__r05_s28105,scene_translate_v02,TRANSLATE,C4,D8,F Qualitative D8,28105,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D4__r01_s28101,scene_translate_v02,TRANSLATE,C5,D4,M Numeric D4,28101,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D4__r02_s28102,scene_translate_v02,TRANSLATE,C5,D4,M Numeric D4,28102,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D4__r03_s28103,scene_translate_v02,TRANSLATE,C5,D4,M Numeric D4,28103,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D4__r04_s28104,scene_translate_v02,TRANSLATE,C5,D4,M Numeric D4,28104,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D4__r05_s28105,scene_translate_v02,TRANSLATE,C5,D4,M Numeric D4,28105,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D8__r01_s28101,scene_translate_v02,TRANSLATE,C5,D8,M Numeric D8,28101,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D8__r02_s28102,scene_translate_v02,TRANSLATE,C5,D8,M Numeric D8,28102,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D8__r03_s28103,scene_translate_v02,TRANSLATE,C5,D8,M Numeric D8,28103,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D8__r04_s28104,scene_translate_v02,TRANSLATE,C5,D8,M Numeric D8,28104,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C5_D8__r05_s28105,scene_translate_v02,TRANSLATE,C5,D8,M Numeric D8,28105,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D4__r01_s28101,scene_translate_v02,TRANSLATE,C6,D4,M Qualitative D4,28101,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D4__r02_s28102,scene_translate_v02,TRANSLATE,C6,D4,M Qualitative D4,28102,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D4__r03_s28103,scene_translate_v02,TRANSLATE,C6,D4,M Qualitative D4,28103,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D4__r04_s28104,scene_translate_v02,TRANSLATE,C6,D4,M Qualitative D4,28104,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D4__r05_s28105,scene_translate_v02,TRANSLATE,C6,D4,M Qualitative D4,28105,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D8__r01_s28101,scene_translate_v02,TRANSLATE,C6,D8,M Qualitative D8,28101,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D8__r02_s28102,scene_translate_v02,TRANSLATE,C6,D8,M Qualitative D8,28102,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D8__r03_s28103,scene_translate_v02,TRANSLATE,C6,D8,M Qualitative D8,28103,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D8__r04_s28104,scene_translate_v02,TRANSLATE,C6,D8,M Qualitative D8,28104,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v02__L2__C6_D8__r05_s28105,scene_translate_v02,TRANSLATE,C6,D8,M Qualitative D8,28105,45,95,95,True,True,True,True,images/numbered_rgb/scene_translate_v02.png
v1__scene_translate_v03__L2__C0_NA__r01_s28101,scene_translate_v03,TRANSLATE,C0,,Numbered RGB only,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C0_NA__r02_s28102,scene_translate_v03,TRANSLATE,C0,,Numbered RGB only,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C0_NA__r03_s28103,scene_translate_v03,TRANSLATE,C0,,Numbered RGB only,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C0_NA__r04_s28104,scene_translate_v03,TRANSLATE,C0,,Numbered RGB only,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C0_NA__r05_s28105,scene_translate_v03,TRANSLATE,C0,,Numbered RGB only,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C1_NA__r01_s28101,scene_translate_v03,TRANSLATE,C1,,R Numeric,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C1_NA__r02_s28102,scene_translate_v03,TRANSLATE,C1,,R Numeric,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C1_NA__r03_s28103,scene_translate_v03,TRANSLATE,C1,,R Numeric,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C1_NA__r04_s28104,scene_translate_v03,TRANSLATE,C1,,R Numeric,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C1_NA__r05_s28105,scene_translate_v03,TRANSLATE,C1,,R Numeric,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D4__r01_s28101,scene_translate_v03,TRANSLATE,C2,D4,R Qualitative D4,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D4__r02_s28102,scene_translate_v03,TRANSLATE,C2,D4,R Qualitative D4,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D4__r03_s28103,scene_translate_v03,TRANSLATE,C2,D4,R Qualitative D4,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D4__r04_s28104,scene_translate_v03,TRANSLATE,C2,D4,R Qualitative D4,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D4__r05_s28105,scene_translate_v03,TRANSLATE,C2,D4,R Qualitative D4,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D8__r01_s28101,scene_translate_v03,TRANSLATE,C2,D8,R Qualitative D8,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D8__r02_s28102,scene_translate_v03,TRANSLATE,C2,D8,R Qualitative D8,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D8__r03_s28103,scene_translate_v03,TRANSLATE,C2,D8,R Qualitative D8,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D8__r04_s28104,scene_translate_v03,TRANSLATE,C2,D8,R Qualitative D8,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C2_D8__r05_s28105,scene_translate_v03,TRANSLATE,C2,D8,R Qualitative D8,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D4__r01_s28101,scene_translate_v03,TRANSLATE,C3,D4,F Numeric D4,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D4__r02_s28102,scene_translate_v03,TRANSLATE,C3,D4,F Numeric D4,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D4__r03_s28103,scene_translate_v03,TRANSLATE,C3,D4,F Numeric D4,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D4__r04_s28104,scene_translate_v03,TRANSLATE,C3,D4,F Numeric D4,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D4__r05_s28105,scene_translate_v03,TRANSLATE,C3,D4,F Numeric D4,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D8__r01_s28101,scene_translate_v03,TRANSLATE,C3,D8,F Numeric D8,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D8__r02_s28102,scene_translate_v03,TRANSLATE,C3,D8,F Numeric D8,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D8__r03_s28103,scene_translate_v03,TRANSLATE,C3,D8,F Numeric D8,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D8__r04_s28104,scene_translate_v03,TRANSLATE,C3,D8,F Numeric D8,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C3_D8__r05_s28105,scene_translate_v03,TRANSLATE,C3,D8,F Numeric D8,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D4__r01_s28101,scene_translate_v03,TRANSLATE,C4,D4,F Qualitative D4,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D4__r02_s28102,scene_translate_v03,TRANSLATE,C4,D4,F Qualitative D4,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D4__r03_s28103,scene_translate_v03,TRANSLATE,C4,D4,F Qualitative D4,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D4__r04_s28104,scene_translate_v03,TRANSLATE,C4,D4,F Qualitative D4,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D4__r05_s28105,scene_translate_v03,TRANSLATE,C4,D4,F Qualitative D4,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D8__r01_s28101,scene_translate_v03,TRANSLATE,C4,D8,F Qualitative D8,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D8__r02_s28102,scene_translate_v03,TRANSLATE,C4,D8,F Qualitative D8,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D8__r03_s28103,scene_translate_v03,TRANSLATE,C4,D8,F Qualitative D8,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D8__r04_s28104,scene_translate_v03,TRANSLATE,C4,D8,F Qualitative D8,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C4_D8__r05_s28105,scene_translate_v03,TRANSLATE,C4,D8,F Qualitative D8,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D4__r01_s28101,scene_translate_v03,TRANSLATE,C5,D4,M Numeric D4,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D4__r02_s28102,scene_translate_v03,TRANSLATE,C5,D4,M Numeric D4,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D4__r03_s28103,scene_translate_v03,TRANSLATE,C5,D4,M Numeric D4,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D4__r04_s28104,scene_translate_v03,TRANSLATE,C5,D4,M Numeric D4,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D4__r05_s28105,scene_translate_v03,TRANSLATE,C5,D4,M Numeric D4,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D8__r01_s28101,scene_translate_v03,TRANSLATE,C5,D8,M Numeric D8,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D8__r02_s28102,scene_translate_v03,TRANSLATE,C5,D8,M Numeric D8,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D8__r03_s28103,scene_translate_v03,TRANSLATE,C5,D8,M Numeric D8,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D8__r04_s28104,scene_translate_v03,TRANSLATE,C5,D8,M Numeric D8,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C5_D8__r05_s28105,scene_translate_v03,TRANSLATE,C5,D8,M Numeric D8,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D4__r01_s28101,scene_translate_v03,TRANSLATE,C6,D4,M Qualitative D4,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D4__r02_s28102,scene_translate_v03,TRANSLATE,C6,D4,M Qualitative D4,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D4__r03_s28103,scene_translate_v03,TRANSLATE,C6,D4,M Qualitative D4,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D4__r04_s28104,scene_translate_v03,TRANSLATE,C6,D4,M Qualitative D4,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D4__r05_s28105,scene_translate_v03,TRANSLATE,C6,D4,M Qualitative D4,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D8__r01_s28101,scene_translate_v03,TRANSLATE,C6,D8,M Qualitative D8,28101,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D8__r02_s28102,scene_translate_v03,TRANSLATE,C6,D8,M Qualitative D8,28102,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D8__r03_s28103,scene_translate_v03,TRANSLATE,C6,D8,M Qualitative D8,28103,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D8__r04_s28104,scene_translate_v03,TRANSLATE,C6,D8,M Qualitative D8,28104,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v03__L2__C6_D8__r05_s28105,scene_translate_v03,TRANSLATE,C6,D8,M Qualitative D8,28105,18,45,45,True,True,True,True,images/numbered_rgb/scene_translate_v03.png
v1__scene_translate_v04__L2__C0_NA__r01_s28101,scene_translate_v04,TRANSLATE,C0,,Numbered RGB only,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C0_NA__r02_s28102,scene_translate_v04,TRANSLATE,C0,,Numbered RGB only,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C0_NA__r03_s28103,scene_translate_v04,TRANSLATE,C0,,Numbered RGB only,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C0_NA__r04_s28104,scene_translate_v04,TRANSLATE,C0,,Numbered RGB only,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C0_NA__r05_s28105,scene_translate_v04,TRANSLATE,C0,,Numbered RGB only,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C1_NA__r01_s28101,scene_translate_v04,TRANSLATE,C1,,R Numeric,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C1_NA__r02_s28102,scene_translate_v04,TRANSLATE,C1,,R Numeric,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C1_NA__r03_s28103,scene_translate_v04,TRANSLATE,C1,,R Numeric,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C1_NA__r04_s28104,scene_translate_v04,TRANSLATE,C1,,R Numeric,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C1_NA__r05_s28105,scene_translate_v04,TRANSLATE,C1,,R Numeric,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D4__r01_s28101,scene_translate_v04,TRANSLATE,C2,D4,R Qualitative D4,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D4__r02_s28102,scene_translate_v04,TRANSLATE,C2,D4,R Qualitative D4,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D4__r03_s28103,scene_translate_v04,TRANSLATE,C2,D4,R Qualitative D4,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D4__r04_s28104,scene_translate_v04,TRANSLATE,C2,D4,R Qualitative D4,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D4__r05_s28105,scene_translate_v04,TRANSLATE,C2,D4,R Qualitative D4,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D8__r01_s28101,scene_translate_v04,TRANSLATE,C2,D8,R Qualitative D8,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D8__r02_s28102,scene_translate_v04,TRANSLATE,C2,D8,R Qualitative D8,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D8__r03_s28103,scene_translate_v04,TRANSLATE,C2,D8,R Qualitative D8,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D8__r04_s28104,scene_translate_v04,TRANSLATE,C2,D8,R Qualitative D8,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C2_D8__r05_s28105,scene_translate_v04,TRANSLATE,C2,D8,R Qualitative D8,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D4__r01_s28101,scene_translate_v04,TRANSLATE,C3,D4,F Numeric D4,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D4__r02_s28102,scene_translate_v04,TRANSLATE,C3,D4,F Numeric D4,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D4__r03_s28103,scene_translate_v04,TRANSLATE,C3,D4,F Numeric D4,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D4__r04_s28104,scene_translate_v04,TRANSLATE,C3,D4,F Numeric D4,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D4__r05_s28105,scene_translate_v04,TRANSLATE,C3,D4,F Numeric D4,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D8__r01_s28101,scene_translate_v04,TRANSLATE,C3,D8,F Numeric D8,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D8__r02_s28102,scene_translate_v04,TRANSLATE,C3,D8,F Numeric D8,28102,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,F Numeric D8,28103,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,F Numeric D8,28104,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,F Numeric D8,28105,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,F Qualitative D4,28101,13,84,84,True,True,True,True,images/numbered_rgb/scene_translate_v04.png
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,F Qualitative D4,28102,13,84,41,True,True,True,False,images/numbered_rgb/scene_translate_v04.png
