run_id,scene_id,scene_family,condition,resolution,seed,truth,prediction,correct
v1__scene_translate_v05__L2__C2_D4__r05_s28105,scene_translate_v05,TRANSLATE,C2,D4,28105,False,True,False
v1__scene_translate_v05__L2__C2_D8__r01_s28101,scene_translate_v05,TRANSLATE,C2,D8,28101,False,True,False
v1__scene_translate_v05__L2__C2_D8__r02_s28102,scene_translate_v05,TRANSLATE,C2,D8,28102,False,True,False
v1__scene_translate_v05__L2__C2_D8__r03_s28103,scene_translate_v05,TRANSLATE,C2,D8,28103,False,True,False
v1__scene_translate_v05__L2__C2_D8__r04_s28104,scene_translate_v05,TRANSLATE,C2,D8,28104,False,True,False
v1__scene_translate_v05__L2__C2_D8__r05_s28105,scene_translate_v05,TRANSLATE,C2,D8,28105,False,True,False
v1__scene_translate_v05__L2__C3_D4__r01_s28101,scene_translate_v05,TRANSLATE,C3,D4,28101,False,True,False
v1__scene_translate_v05__L2__C3_D4__r02_s28102,scene_translate_v05,TRANSLATE,C3,D4,28102,False,True,False
v1__scene_translate_v05__L2__C3_D4__r03_s28103,scene_translate_v05,TRANSLATE,C3,D4,28103,False,True,False
v1__scene_translate_v05__L2__C3_D4__r04_s28104,scene_translate_v05,TRANSLATE,C3,D4,28104,False,True,False
v1__scene_translate_v05__L2__C3_D4__r05_s28105,scene_translate_v05,TRANSLATE,C3,D4,28105,False,True,False
v1__scene_translate_v05__L2__C3_D8__r01_s28101,scene_translate_v05,TRANSLATE,C3,D8,28101,False,True,False
v1__scene_translate_v05__L2__C3_D8__r02_s28102,scene_translate_v05,TRANSLATE,C3,D8,28102,False,True,False
v1__scene_translate_v05__L2__C3_D8__r03_s28103,scene_translate_v05,TRANSLATE,C3,D8,28103,False,True,False
v1__scene_translate_v05__L2__C3_D8__r04_s28104,scene_translate_v05,TRANSLATE,C3,D8,28104,False,True,False
v1__scene_translate_v05__L2__C3_D8__r05_s28105,scene_translate_v05,TRANSLATE,C3,D8,28105,False,True,False
v1__scene_translate_v05__L2__C4_D4__r01_s28101,scene_translate_v05,TRANSLATE,C4,D4,28101,False,True,False
v1__scene_translate_v05__L2__C4_D4__r02_s28102,scene_translate_v05,TRANSLATE,C4,D4,28102,False,True,False
v1__scene_translate_v05__L2__C4_D4__r03_s28103,scene_translate_v05,TRANSLATE,C4,D4,28103,False,True,False
v1__scene_translate_v05__L2__C4_D4__r04_s28104,scene_translate_v05,TRANSLATE,C4,D4,28104,False,True,False
v1__scene_translate_v05__L2__C4_D4__r05_s28105,scene_translate_v05,TRANSLATE,C4,D4,28105,False,True,False
v1__scene_translate_v05__L2__C4_D8__r01_s28101,scene_translate_v05,TRANSLATE,C4,D8,28101,False,True,False
v1__scene_translate_v05__L2__C4_D8__r02_s28102,scene_translate_v05,TRANSLATE,C4,D8,28102,False,True,False
v1__scene_translate_v05__L2__C4_D8__r03_s28103,scene_translate_v05,TRANSLATE,C4,D8,28103,False,True,False
v1__scene_translate_v05__L2__C4_D8__r04_s28104,scene_translate_v05,TRANSLATE,C4,D8,28104,False,True,False
v1__scene_translate_v05__L2__C4_D8__r05_s28105,scene_translate_v05,TRANSLATE,C4,D8,28105,False,True,False
v1__scene_translate_v05__L2__C5_D4__r01_s28101,scene_translate_v05,TRANSLATE,C5,D4,28101,False,True,False
v1__scene_translate_v05__L2__C5_D4__r02_s28102,scene_translate_v05,TRANSLATE,C5,D4,28102,False,True,False
v1__scene_translate_v05__L2__C5_D4__r03_s28103,scene_translate_v05,TRANSLATE,C5,D4,28103,False,True,False
v1__scene_translate_v05__L2__C5_D4__r04_s28104,scene_translate_v05,TRANSLATE,C5,D4,28104,False,True,False
v1__scene_translate_v05__L2__C5_D4__r05_s28105,scene_translate_v05,TRANSLATE,C5,D4,28105,False,True,False
v1__scene_translate_v05__L2__C5_D8__r01_s28101,scene_translate_v05,TRANSLATE,C5,D8,28101,False,True,False
v1__scene_translate_v05__L2__C5_D8__r02_s28102,scene_translate_v05,TRANSLATE,C5,D8,28102,False,True,False
v1__scene_translate_v05__L2__C5_D8__r03_s28103,scene_translate_v05,TRANSLATE,C5,D8,28103,False,True,False
v1__scene_translate_v05__L2__C5_D8__r04_s28104,scene_translate_v05,TRANSLATE,C5,D8,28104,False,True,False
v1__scene_translate_v05__L2__C5_D8__r05_s28105,scene_translate_v05,TRANSLATE,C5,D8,28105,False,True,False
v1__scene_translate_v05__L2__C6_D4__r01_s28101,scene_translate_v05,TRANSLATE,C6,D4,28101,False,True,False
v1__scene_translate_v05__L2__C6_D4__r02_s28102,scene_translate_v05,TRANSLATE,C6,D4,28102,False,True,False
v1__scene_translate_v05__L2__C6_D4__r03_s28103,scene_translate_v05,TRANSLATE,C6,D4,28103,False,True,False
v1__scene_translate_v05__L2__C6_D4__r04_s28104,scene_translate_v05,TRANSLATE,C6,D4,28104,False,True,False
v1__scene_translate_v05__L2__C6_D4__r05_s28105,scene_translate_v05,TRANSLATE,C6,D4,28105,False,True,False
v1__scene_translate_v05__L2__C6_D8__r01_s28101,scene_translate_v05,TRANSLATE,C6,D8,28101,False,True,False
v1__scene_translate_v05__L2__C6_D8__r02_s28102,scene_translate_v05,TRANSLATE,C6,D8,28102,False,True,False
v1__scene_translate_v05__L2__C6_D8__r03_s28103,scene_translate_v05,TRANSLATE,C6,D8,28103,False,True,False
v1__scene_translate_v05__L2__C6_D8__r04_s28104,scene_translate_v05,TRANSLATE,C6,D8,28104,False,True,False
v1__scene_translate_v05__L2__C6_D8__r05_s28105,scene_translate_v05,TRANSLATE,C6,D8,28105,False,True,False
