run_id,scene_id,scene_family,condition,resolution,seed,target_id,visible_object_ids_left_to_right,candidate_count,correct_candidate_count,expected_occluder_ids,predicted_occluder_ids,visible_order_correct,target_id_correct,full_output_exact_match,occluder_set_exact_match,truth_any_occlusion,predicted_any_occlusion,any_occlusion_correct
v1__scene_translate_v02__L2__C4_D4__r02_s28102,scene_translate_v02,TRANSLATE,C4,D4,28102,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D4__r03_s28103,scene_translate_v02,TRANSLATE,C4,D4,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D4__r04_s28104,scene_translate_v02,TRANSLATE,C4,D4,28104,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D4__r05_s28105,scene_translate_v02,TRANSLATE,C4,D4,28105,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D8__r01_s28101,scene_translate_v02,TRANSLATE,C4,D8,28101,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D8__r02_s28102,scene_translate_v02,TRANSLATE,C4,D8,28102,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D8__r03_s28103,scene_translate_v02,TRANSLATE,C4,D8,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D8__r04_s28104,scene_translate_v02,TRANSLATE,C4,D8,28104,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C4_D8__r05_s28105,scene_translate_v02,TRANSLATE,C4,D8,28105,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D4__r01_s28101,scene_translate_v02,TRANSLATE,C5,D4,28101,45,"[86, 45, 95, 81]",3,3,[95],[95],True,True,True,True,True,True,True
v1__scene_translate_v02__L2__C5_D4__r02_s28102,scene_translate_v02,TRANSLATE,C5,D4,28102,45,"[86, 45, 95, 81]",3,3,[95],[95],True,True,True,True,True,True,True
v1__scene_translate_v02__L2__C5_D4__r03_s28103,scene_translate_v02,TRANSLATE,C5,D4,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D4__r04_s28104,scene_translate_v02,TRANSLATE,C5,D4,28104,45,"[86, 45, 95, 81]",3,3,[95],[95],True,True,True,True,True,True,True
v1__scene_translate_v02__L2__C5_D4__r05_s28105,scene_translate_v02,TRANSLATE,C5,D4,28105,45,"[86, 45, 95, 81]",3,3,[95],[95],True,True,True,True,True,True,True
v1__scene_translate_v02__L2__C5_D8__r01_s28101,scene_translate_v02,TRANSLATE,C5,D8,28101,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D8__r02_s28102,scene_translate_v02,TRANSLATE,C5,D8,28102,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D8__r03_s28103,scene_translate_v02,TRANSLATE,C5,D8,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D8__r04_s28104,scene_translate_v02,TRANSLATE,C5,D8,28104,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C5_D8__r05_s28105,scene_translate_v02,TRANSLATE,C5,D8,28105,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D4__r01_s28101,scene_translate_v02,TRANSLATE,C6,D4,28101,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D4__r02_s28102,scene_translate_v02,TRANSLATE,C6,D4,28102,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D4__r03_s28103,scene_translate_v02,TRANSLATE,C6,D4,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D4__r04_s28104,scene_translate_v02,TRANSLATE,C6,D4,28104,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D4__r05_s28105,scene_translate_v02,TRANSLATE,C6,D4,28105,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D8__r01_s28101,scene_translate_v02,TRANSLATE,C6,D8,28101,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D8__r02_s28102,scene_translate_v02,TRANSLATE,C6,D8,28102,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D8__r03_s28103,scene_translate_v02,TRANSLATE,C6,D8,28103,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D8__r04_s28104,scene_translate_v02,TRANSLATE,C6,D8,28104,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v02__L2__C6_D8__r05_s28105,scene_translate_v02,TRANSLATE,C6,D8,28105,45,"[86, 45, 95, 81]",3,2,[95],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r01_s28101,scene_translate_v03,TRANSLATE,C0,,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C0_NA__r02_s28102,scene_translate_v03,TRANSLATE,C0,,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r03_s28103,scene_translate_v03,TRANSLATE,C0,,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C0_NA__r04_s28104,scene_translate_v03,TRANSLATE,C0,,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r05_s28105,scene_translate_v03,TRANSLATE,C0,,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r01_s28101,scene_translate_v03,TRANSLATE,C1,,28101,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r02_s28102,scene_translate_v03,TRANSLATE,C1,,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r03_s28103,scene_translate_v03,TRANSLATE,C1,,28103,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r04_s28104,scene_translate_v03,TRANSLATE,C1,,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r05_s28105,scene_translate_v03,TRANSLATE,C1,,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D4__r01_s28101,scene_translate_v03,TRANSLATE,C2,D4,28101,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D4__r02_s28102,scene_translate_v03,TRANSLATE,C2,D4,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D4__r03_s28103,scene_translate_v03,TRANSLATE,C2,D4,28103,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D4__r04_s28104,scene_translate_v03,TRANSLATE,C2,D4,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D4__r05_s28105,scene_translate_v03,TRANSLATE,C2,D4,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D8__r01_s28101,scene_translate_v03,TRANSLATE,C2,D8,28101,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D8__r02_s28102,scene_translate_v03,TRANSLATE,C2,D8,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D8__r03_s28103,scene_translate_v03,TRANSLATE,C2,D8,28103,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D8__r04_s28104,scene_translate_v03,TRANSLATE,C2,D8,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C2_D8__r05_s28105,scene_translate_v03,TRANSLATE,C2,D8,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C3_D4__r01_s28101,scene_translate_v03,TRANSLATE,C3,D4,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C3_D4__r02_s28102,scene_translate_v03,TRANSLATE,C3,D4,28102,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C3_D4__r03_s28103,scene_translate_v03,TRANSLATE,C3,D4,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C3_D4__r04_s28104,scene_translate_v03,TRANSLATE,C3,D4,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C3_D4__r05_s28105,scene_translate_v03,TRANSLATE,C3,D4,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r01_s28101,scene_translate_v03,TRANSLATE,C3,D8,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C3_D8__r02_s28102,scene_translate_v03,TRANSLATE,C3,D8,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r03_s28103,scene_translate_v03,TRANSLATE,C3,D8,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C3_D8__r04_s28104,scene_translate_v03,TRANSLATE,C3,D8,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C3_D8__r05_s28105,scene_translate_v03,TRANSLATE,C3,D8,28105,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C4_D4__r01_s28101,scene_translate_v03,TRANSLATE,C4,D4,28101,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r02_s28102,scene_translate_v03,TRANSLATE,C4,D4,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r03_s28103,scene_translate_v03,TRANSLATE,C4,D4,28103,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r04_s28104,scene_translate_v03,TRANSLATE,C4,D4,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D4__r05_s28105,scene_translate_v03,TRANSLATE,C4,D4,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D8__r01_s28101,scene_translate_v03,TRANSLATE,C4,D8,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C4_D8__r02_s28102,scene_translate_v03,TRANSLATE,C4,D8,28102,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C4_D8__r03_s28103,scene_translate_v03,TRANSLATE,C4,D8,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C4_D8__r04_s28104,scene_translate_v03,TRANSLATE,C4,D8,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C4_D8__r05_s28105,scene_translate_v03,TRANSLATE,C4,D8,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C5_D4__r01_s28101,scene_translate_v03,TRANSLATE,C5,D4,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D4__r02_s28102,scene_translate_v03,TRANSLATE,C5,D4,28102,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D4__r03_s28103,scene_translate_v03,TRANSLATE,C5,D4,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D4__r04_s28104,scene_translate_v03,TRANSLATE,C5,D4,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C5_D4__r05_s28105,scene_translate_v03,TRANSLATE,C5,D4,28105,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D8__r01_s28101,scene_translate_v03,TRANSLATE,C5,D8,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D8__r02_s28102,scene_translate_v03,TRANSLATE,C5,D8,28102,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C5_D8__r03_s28103,scene_translate_v03,TRANSLATE,C5,D8,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C5_D8__r04_s28104,scene_translate_v03,TRANSLATE,C5,D8,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C5_D8__r05_s28105,scene_translate_v03,TRANSLATE,C5,D8,28105,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C6_D4__r01_s28101,scene_translate_v03,TRANSLATE,C6,D4,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D4__r02_s28102,scene_translate_v03,TRANSLATE,C6,D4,28102,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D4__r03_s28103,scene_translate_v03,TRANSLATE,C6,D4,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D4__r04_s28104,scene_translate_v03,TRANSLATE,C6,D4,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C6_D4__r05_s28105,scene_translate_v03,TRANSLATE,C6,D4,28105,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D8__r01_s28101,scene_translate_v03,TRANSLATE,C6,D8,28101,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D8__r02_s28102,scene_translate_v03,TRANSLATE,C6,D8,28102,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D8__r03_s28103,scene_translate_v03,TRANSLATE,C6,D8,28103,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v03__L2__C6_D8__r04_s28104,scene_translate_v03,TRANSLATE,C6,D8,28104,18,"[45, 18, 39, 41]",3,2,[45],[],True,True,False,False,True,False,False
v1__scene_translate_v03__L2__C6_D8__r05_s28105,scene_translate_v03,TRANSLATE,C6,D8,28105,18,"[45, 18, 39, 41]",3,3,[45],[45],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C0_NA__r01_s28101,scene_translate_v04,TRANSLATE,C0,,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r02_s28102,scene_translate_v04,TRANSLATE,C0,,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r03_s28103,scene_translate_v04,TRANSLATE,C0,,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r04_s28104,scene_translate_v04,TRANSLATE,C0,,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C0_NA__r05_s28105,scene_translate_v04,TRANSLATE,C0,,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r01_s28101,scene_translate_v04,TRANSLATE,C1,,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r02_s28102,scene_translate_v04,TRANSLATE,C1,,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r03_s28103,scene_translate_v04,TRANSLATE,C1,,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r04_s28104,scene_translate_v04,TRANSLATE,C1,,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C1_NA__r05_s28105,scene_translate_v04,TRANSLATE,C1,,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D4__r01_s28101,scene_translate_v04,TRANSLATE,C2,D4,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D4__r02_s28102,scene_translate_v04,TRANSLATE,C2,D4,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D4__r03_s28103,scene_translate_v04,TRANSLATE,C2,D4,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D4__r04_s28104,scene_translate_v04,TRANSLATE,C2,D4,28104,13,"[77, 41, 13, 84]",3,3,[84],[84],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C2_D4__r05_s28105,scene_translate_v04,TRANSLATE,C2,D4,28105,13,"[77, 41, 13, 84]",3,3,[84],[84],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r01_s28101,scene_translate_v04,TRANSLATE,C2,D8,28101,13,"[77, 41, 13, 84]",3,3,[84],[84],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r02_s28102,scene_translate_v04,TRANSLATE,C2,D8,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D8__r03_s28103,scene_translate_v04,TRANSLATE,C2,D8,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C2_D8__r04_s28104,scene_translate_v04,TRANSLATE,C2,D8,28104,13,"[77, 41, 13, 84]",3,3,[84],[84],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C2_D8__r05_s28105,scene_translate_v04,TRANSLATE,C2,D8,28105,13,"[77, 41, 13, 84]",3,3,[84],[84],True,True,True,True,True,True,True
v1__scene_translate_v04__L2__C3_D4__r01_s28101,scene_translate_v04,TRANSLATE,C3,D4,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r02_s28102,scene_translate_v04,TRANSLATE,C3,D4,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r03_s28103,scene_translate_v04,TRANSLATE,C3,D4,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r04_s28104,scene_translate_v04,TRANSLATE,C3,D4,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D4__r05_s28105,scene_translate_v04,TRANSLATE,C3,D4,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r01_s28101,scene_translate_v04,TRANSLATE,C3,D8,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r02_s28102,scene_translate_v04,TRANSLATE,C3,D8,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r03_s28103,scene_translate_v04,TRANSLATE,C4,D4,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r04_s28104,scene_translate_v04,TRANSLATE,C4,D4,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D4__r05_s28105,scene_translate_v04,TRANSLATE,C4,D4,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r01_s28101,scene_translate_v04,TRANSLATE,C4,D8,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r02_s28102,scene_translate_v04,TRANSLATE,C4,D8,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r03_s28103,scene_translate_v04,TRANSLATE,C4,D8,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r04_s28104,scene_translate_v04,TRANSLATE,C4,D8,28104,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C4_D8__r05_s28105,scene_translate_v04,TRANSLATE,C4,D8,28105,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C5_D4__r01_s28101,scene_translate_v04,TRANSLATE,C5,D4,28101,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C5_D4__r02_s28102,scene_translate_v04,TRANSLATE,C5,D4,28102,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
v1__scene_translate_v04__L2__C5_D4__r03_s28103,scene_translate_v04,TRANSLATE,C5,D4,28103,13,"[77, 41, 13, 84]",3,2,[84],[],True,True,False,False,True,False,False
